iter	Passed	Remaining
952	16809	36105
953	16825	36084
954	16842	36066
955	16859	36046
956	16874	36024
957	16893	36008
958	16915	35999
959	16933	35984
960	16951	35967
961	16976	35965
962	16997	35953
963	17017	35941
964	17038	35931
965	17057	35915
966	17078	35904
967	17100	35896
968	17125	35894
969	17143	35877
970	17164	35866
971	17186	35858
972	17204	35840
973	17220	35819
974	17234	35795
975	17247	35767
976	17260	35740
977	17274	35714
978	17287	35687
979	17301	35662
980	17316	35638
981	17329	35612
982	17343	35586
983	17357	35561
984	17371	35535
985	17384	35509
986	17398	35484
987	17415	35465
988	17433	35449
989	17449	35427
990	17465	35407
991	17479	35382
992	17493	35357
993	17507	35332
994	17521	35307
995	17535	35282
996	17550	35259
997	17564	35234
998	17579	35211
999	17593	35187
1000	17607	35162
1001	17626	35146
1002	17650	35141
1003	17762	35312
1004	17790	35315
1005	17809	35300
1006	17827	35282
1007	17846	35268
1008	17866	35255
1009	17884	35237
1010	17897	35211
1011	17911	35185
1012	17924	35159
1013	17938	35134
1014	17953	35110
1015	17967	35085
1016	17980	35058
1017	17993	35032
1018	18007	35006
1019	18021	34982
1020	18034	34956
1021	18050	34934
1022	18064	34911
1023	18079	34886
1024	18092	34861
1025	18105	34834
1026	18122	34814
1027	18136	34790
1028	18152	34770
1029	18171	34754
1030	18191	34741
1031	18208	34723
1032	18225	34703
1033	18241	34683
1034	18258	34664
1035	18273	34642
1036	18289	34621
1037	18308	34606
1038	18327	34590
1039	18345	34573
1040	18362	34556
1041	18380	34538
1042	18396	34518
1043	18412	34497
1044	18439	34496
1045	18461	34487
1046	18477	34465
1047	18494	34447
1048	18514	34433
1049	18536	34424
1050	18551	34401
1051	18569	34384
1052	18587	34368
1053	18603	34348
1054	18619	34326
1055	18638	34311
1056	18657	34296
1057	18672	34274
1058	18689	34254
1059	18708	34240
1060	18728	34226
1061	18745	34208
1062	18761	34188
1063	18779	34170
1064	18800	34158
1065	18818	34141
1066	18837	34126
1067	18869	34135
1068	18897	34135
1069	18932	34150
1070	18957	34144
1071	18976	34129
1072	18999	34121
1073	19022	34113
1074	19043	34101
1075	19061	34084
1076	19096	34097
1077	19118	34087
1078	19151	34095
1079	19177	34094
1080	19212	34105
1081	19236	34099
1082	19253	34081
1083	19268	34058
1084	19282	34034
1085	19311	34035
1086	19330	34019
1087	19356	34016
1088	19379	34007
1089	19394	33984
1090	19417	33975
1091	19436	33960
1092	19453	33941
1093	19479	33937
1094	19509	33940
1095	19535	33937
1096	19555	33924
1097	19572	33903
1098	19587	33882
1099	19606	33866
1100	19627	33853
1101	19662	33865
1102	19685	33856
1103	19706	33843
1104	19722	33823
1105	19754	33828
1106	19776	33818
1107	19802	33814
1108	19824	33803
1109	19845	33791
1110	19878	33798
1111	19897	33783
1112	19915	33764
1113	19929	33741
1114	19943	33715
1115	19956	33689
1116	19969	33663
1117	19984	33641
1118	20000	33619
1119	20016	33599
1120	20034	33581
1121	20050	33561
1122	20066	33540
1123	20082	33518
1124	20097	33495
1125	20111	33471
1126	20127	33450
1127	20145	33432
1128	20167	33421
1129	20193	33417
1130	20211	33400
1131	20226	33377
1132	20242	33356
1133	20261	33340
1134	20277	33319
1135	20293	33297
1136	20315	33287
1137	20337	33276
1138	20358	33263
1139	20374	33243
1140	20400	33238
1141	20421	33225
1142	20438	33205
1143	20454	33184
1144	20469	33162
1145	20484	33139
1146	20498	33116
1147	20515	33097
1148	20532	33076
1149	20546	33052
1150	20560	33028
1151	20574	33005
1152	20598	32997
1153	20616	32979
1154	20633	32960
1155	20649	32939
1156	20665	32919
1157	20681	32896
1158	20696	32875
1159	20711	32852
1160	20728	32834
1161	20743	32810
1162	20756	32786
1163	20770	32762
1164	20787	32742
1165	20811	32733
1166	20829	32716
1167	20846	32697
1168	20864	32680
1169	20879	32657
1170	20893	32634
1171	20908	32612
1172	20926	32593
1173	20943	32574
1174	20959	32553
1175	20974	32532
1176	20988	32508
1177	21003	32485
1178	21018	32463
1179	21034	32443
1180	21052	32425
1181	21069	32405
1182	21085	32385
1183	21098	32360
1184	21113	32337
1185	21126	32313
1186	21140	32289
1187	21153	32264
1188	21166	32239
1189	21181	32217
1190	21195	32194
1191	21209	32169
1192	21224	32148
1193	21238	32123
1194	21252	32101
1195	21266	32078
1196	21281	32055
1197	21294	32030
1198	21308	32007
1199	21321	31982
1200	21335	31959
1201	21352	31940
1202	21374	31928
1203	21394	31913
1204	21413	31897
1205	21433	31883
1206	21452	31867
1207	21475	31857
1208	21495	31843
1209	21514	31826
1210	21532	31809
1211	21548	31789
1212	21567	31773
1213	21585	31756
1214	21603	31738
1215	21619	31717
1216	21635	31698
1217	21654	31681
1218	21671	31663
1219	21688	31644
1220	21705	31624
1221	21722	31605
1222	21739	31586
1223	21756	31568
1224	21770	31545
1225	21787	31526
1226	21804	31507
1227	21820	31486
1228	21835	31465
1229	21849	31442
1230	21863	31419
1231	21877	31395
1232	21893	31374
1233	21909	31354
1234	21927	31337
1235	21943	31317
1236	21958	31295
1237	21972	31273
1238	21987	31250
1239	22007	31235
1240	22023	31216
1241	22042	31199
1242	22058	31180
1243	22073	31159
